taxID	depth10_read100_deam0.1	depth10_read100_deam0.2	depth10_read100_deam0.3	depth10_read100_deam0	depth10_read20_deam0.1	depth10_read20_deam0.2	depth10_read20_deam0.3	depth10_read20_deam0	depth10_read30_deam0.1	depth10_read30_deam0.2	depth10_read30_deam0.3	depth10_read30_deam0	depth10_read40_deam0.1	depth10_read40_deam0.2	depth10_read40_deam0.3	depth10_read40_deam0	depth10_read50_deam0.1	depth10_read50_deam0.2	depth10_read50_deam0.3	depth10_read50_deam0	depth10_read75_deam0.1	depth10_read75_deam0.2	depth10_read75_deam0.3	depth10_read75_deam0	depth1_read100_deam0.1	depth1_read100_deam0.2	depth1_read100_deam0.3	depth1_read100_deam0	depth1_read20_deam0.1	depth1_read20_deam0.2	depth1_read20_deam0.3	depth1_read20_deam0	depth1_read30_deam0.1	depth1_read30_deam0.2	depth1_read30_deam0.3	depth1_read30_deam0	depth1_read40_deam0.1	depth1_read40_deam0.2	depth1_read40_deam0.3	depth1_read40_deam0	depth1_read50_deam0.1	depth1_read50_deam0.2	depth1_read50_deam0.3	depth1_read50_deam0	depth1_read75_deam0.1	depth1_read75_deam0.2	depth1_read75_deam0.3	depth1_read75_deam0	depth20_read100_deam0.1	depth20_read100_deam0.2	depth20_read100_deam0.3	depth20_read100_deam0	depth20_read20_deam0.1	depth20_read20_deam0.2	depth20_read20_deam0.3	depth20_read20_deam0	depth20_read30_deam0.1	depth20_read30_deam0.2	depth20_read30_deam0.3	depth20_read30_deam0	depth20_read40_deam0.1	depth20_read40_deam0.2	depth20_read40_deam0.3	depth20_read40_deam0	depth20_read50_deam0.1	depth20_read50_deam0.2	depth20_read50_deam0.3	depth20_read50_deam0	depth20_read75_deam0.1	depth20_read75_deam0.2	depth20_read75_deam0.3	depth20_read75_deam0	depth2_read100_deam0.1	depth2_read100_deam0.2	depth2_read100_deam0.3	depth2_read100_deam0	depth2_read20_deam0.1	depth2_read20_deam0.2	depth2_read20_deam0.3	depth2_read20_deam0	depth2_read30_deam0.1	depth2_read30_deam0.2	depth2_read30_deam0.3	depth2_read30_deam0	depth2_read40_deam0.1	depth2_read40_deam0.2	depth2_read40_deam0.3	depth2_read40_deam0	depth2_read50_deam0.1	depth2_read50_deam0.2	depth2_read50_deam0.3	depth2_read50_deam0	depth2_read75_deam0.1	depth2_read75_deam0.2	depth2_read75_deam0.3	depth2_read75_deam0	depth40_read100_deam0.1	depth40_read100_deam0.2	depth40_read100_deam0.3	depth40_read100_deam0	depth40_read20_deam0.1	depth40_read20_deam0.2	depth40_read20_deam0.3	depth40_read20_deam0	depth40_read30_deam0.1	depth40_read30_deam0.2	depth40_read30_deam0.3	depth40_read30_deam0	depth40_read40_deam0.1	depth40_read40_deam0.2	depth40_read40_deam0.3	depth40_read40_deam0	depth40_read50_deam0.1	depth40_read50_deam0.2	depth40_read50_deam0.3	depth40_read50_deam0	depth40_read75_deam0.1	depth40_read75_deam0.2	depth40_read75_deam0.3	depth40_read75_deam0	depth5_read100_deam0.1	depth5_read100_deam0.2	depth5_read100_deam0.3	depth5_read100_deam0	depth5_read20_deam0.1	depth5_read20_deam0.2	depth5_read20_deam0.3	depth5_read20_deam0	depth5_read30_deam0.1	depth5_read30_deam0.2	depth5_read30_deam0.3	depth5_read30_deam0	depth5_read40_deam0.1	depth5_read40_deam0.2	depth5_read40_deam0.3	depth5_read40_deam0	depth5_read50_deam0.1	depth5_read50_deam0.2	depth5_read50_deam0.3	depth5_read50_deam0	depth5_read75_deam0.1	depth5_read75_deam0.2	depth5_read75_deam0.3	depth5_read75_deam0	depth60_read100_deam0.1	depth60_read100_deam0.2	depth60_read100_deam0.3	depth60_read100_deam0	depth60_read20_deam0.1	depth60_read20_deam0.2	depth60_read20_deam0.3	depth60_read20_deam0	depth60_read30_deam0.1	depth60_read30_deam0.2	depth60_read30_deam0.3	depth60_read30_deam0	depth60_read40_deam0.1	depth60_read40_deam0.2	depth60_read40_deam0.3	depth60_read40_deam0	depth60_read50_deam0.1	depth60_read50_deam0.2	depth60_read50_deam0.3	depth60_read50_deam0	depth60_read75_deam0.1	depth60_read75_deam0.2	depth60_read75_deam0.3	depth60_read75_deam0
10632	982	947	957	1162	0	0	0	0	1359	1279	1280	1339	1363	1318	1219	1367	1336	1260	1206	1386	1309	1281	1244	1403	121	106	86	118	0	0	0	0	132	116	140	139	133	118	127	148	119	142	133	139	120	122	119	148	1992	1955	1843	2170	0	0	0	0	2626	2569	2562	2747	2616	2565	2504	2760	2576	2588	2502	2819	2654	2515	2498	2763	211	203	190	238	0	0	0	0	281	270	270	274	266	276	223	273	265	243	235	278	289	245	239	245	4008	3841	3800	4548	0	0	0	0	5264	5183	5128	5514	5247	5140	4877	5751	5130	5037	4926	5553	5278	5109	5056	5690	499	454	434	543	0	0	0	0	690	641	627	722	664	654	636	698	679	669	607	633	638	627	624	699	6007	5731	5710	6651	0	0	0	0	7961	7771	7542	8351	7973	7799	7395	8460	8039	7594	7522	8274	7946	7537	7521	8377
10679	2	0	1	3	0	0	0	0	5	4	1	2	4	5	2	1	3	4	4	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	4	2	9	0	0	0	0	3	3	9	5	3	5	1	2	5	5	4	7	5	4	4	3	1	1	1	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	9	7	12	10	0	0	0	0	13	10	8	4	9	13	12	11	4	10	14	6	10	8	8	5	2	0	1	0	0	0	0	0	2	0	0	1	1	1	2	1	3	5	1	2	1	0	1	0	9	7	15	17	0	0	0	0	16	17	13	12	16	14	19	15	7	20	15	16	12	17	16	13
10798	1162	1076	976	1313	0	0	0	0	1409	1429	1372	1495	1460	1406	1319	1450	1504	1429	1362	1598	1423	1414	1330	1535	95	91	118	135	0	0	0	0	150	149	129	153	162	150	116	173	152	131	128	140	150	165	142	140	2209	2117	2025	2576	0	0	0	0	2959	2756	2795	3012	2823	2816	2784	3070	2895	2710	2667	3130	2954	2725	2752	3158	228	215	219	256	0	0	0	0	302	312	302	281	291	297	282	294	300	272	295	336	284	243	301	339	4443	4228	4021	5016	0	0	0	0	5738	5729	5673	6202	5772	5443	5552	6158	5772	5559	5525	6306	5866	5665	5462	6209	497	544	500	621	0	0	0	0	705	712	697	778	696	678	696	786	671	737	607	801	762	716	696	780	6648	6388	6212	7750	0	0	0	0	8646	8539	8518	9313	8792	8304	8258	9473	8679	8326	8058	9300	8643	8278	8277	9385
10868	5	8	5	3	0	0	0	0	9	8	11	8	10	8	6	14	8	7	10	13	12	11	10	11	0	0	2	1	0	0	0	0	2	0	0	3	1	0	0	2	2	3	1	2	0	1	1	1	21	14	11	31	0	0	0	0	21	26	20	27	19	25	18	20	22	36	19	26	18	15	15	23	2	4	1	0	0	0	0	0	2	3	3	5	0	1	1	4	6	2	2	3	3	1	2	2	39	39	30	47	0	0	0	0	44	32	36	50	43	43	42	38	36	38	33	40	37	35	37	51	4	5	4	6	0	0	0	0	5	7	4	5	5	6	6	1	12	5	3	7	4	9	5	5	53	55	55	64	0	0	0	0	52	54	49	83	63	60	57	77	51	52	56	59	59	48	54	78
12524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
29252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
31598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
32604	32450	31102	29711	36673	0	0	0	0	41657	41263	40420	44525	42119	40777	39694	45181	41973	40653	39707	45138	41896	40633	39265	44972	3315	3167	3027	3710	0	0	0	0	4167	4039	3967	4514	4145	4112	3964	4457	4308	4036	3946	4452	4148	4070	3955	4516	65260	62405	59348	72909	0	0	0	0	82861	82429	80851	89020	84398	81645	79287	90179	84099	81501	79325	90368	83620	81737	78937	90559	6582	6163	5926	7430	0	0	0	0	8315	8105	8076	8981	8330	8048	7963	9003	8478	8128	7906	9013	8268	8220	7954	9114	130812	124519	118960	146703	0	0	0	0	167501	163849	161274	177596	168375	162921	158155	179991	167833	163331	158657	180470	168286	162677	158101	180801	16223	15432	14998	18291	0	0	0	0	20900	20548	20133	22071	20913	20421	19824	22497	20968	20170	19750	22499	21050	20333	20120	22336	195695	187306	178545	219466	0	0	0	0	249654	246604	241538	266661	252131	244871	238434	270876	251746	245102	238141	271027	251935	244805	237406	271176
35269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0
40061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
40271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46771	10	5	5	13	0	0	0	0	14	10	15	14	6	15	7	17	15	14	8	10	16	8	8	10	1	1	0	0	0	0	0	0	5	0	1	3	0	1	0	2	2	2	2	0	3	1	1	0	19	11	16	22	0	0	0	0	24	28	31	32	25	32	15	21	28	16	20	30	21	15	17	11	2	2	3	0	0	0	0	0	5	3	7	9	2	4	2	4	1	4	1	3	0	4	1	3	26	27	28	32	0	0	0	0	68	60	50	56	37	38	35	42	34	43	51	38	39	41	49	44	2	7	5	5	0	0	0	0	7	9	10	7	8	4	5	4	3	8	5	4	10	7	6	4	41	48	41	47	0	0	0	0	100	98	89	86	52	56	53	61	45	58	58	76	73	61	60	75
53954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
68416	6	10	6	6	0	0	0	0	7	13	11	15	13	7	8	6	7	10	7	12	10	9	6	8	3	1	1	1	0	0	0	0	0	0	0	2	2	1	1	0	2	0	1	1	0	0	0	2	9	13	10	11	0	0	0	0	35	17	33	33	19	20	14	15	14	15	15	21	23	9	13	15	0	0	2	2	0	0	0	0	1	3	3	5	3	2	2	2	4	1	2	0	1	4	0	0	14	23	31	23	0	0	0	0	48	49	69	54	36	35	31	32	35	34	39	25	37	37	20	40	3	3	1	3	0	0	0	0	10	7	5	7	2	4	2	2	2	1	6	6	1	5	8	5	45	32	41	43	0	0	0	0	77	79	79	81	58	56	47	39	59	43	49	67	52	45	58	48
